book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7773,23207027,28374007,42750582,26,,,Kendare Blake,2016.0,Three Dark Crowns,"Three Dark Crowns (Three Dark Crowns, #1)",eng,3.86,9386,21650,4782,467,1491,5006,8385,6301,https://images.gr-assets.com/books/1469265644m/23207027.jpg,https://images.gr-assets.com/books/1469265644s/23207027.jpg
7782,20613920,20613920,39895498,10,,,Mariana Zapata,2014.0,Under Locke,Under Locke,eng,4.11,24373,24473,1969,375,1093,4099,8896,10010,https://images.gr-assets.com/books/1390340678m/20613920.jpg,https://images.gr-assets.com/books/1390340678s/20613920.jpg
7784,22469,22469,1409945,34,785123288,9780785123290.0,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",2001.0,Wolverine: Origin,Wolverine: Origin,eng,3.96,10790,12786,330,209,799,2857,4339,4582,https://images.gr-assets.com/books/1320663605m/22469.jpg,https://images.gr-assets.com/books/1320663605s/22469.jpg
7791,12037026,12037026,17003601,22,312380828,9780312380820.0,Lisa Scottoline,2012.0,Come Home,Come Home,,3.56,12971,14130,1690,464,1519,4482,4926,2739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7794,50695,50695,14069,76,307277712,9780307277720.0,Philip Roth,2006.0,Everyman,Everyman,eng,3.54,10298,12700,1283,278,1325,4387,4631,2079,https://images.gr-assets.com/books/1327649258m/50695.jpg,https://images.gr-assets.com/books/1327649258s/50695.jpg
7811,20883847,20883847,40224712,17,316219126,9780316219130.0,Brian  McClellan,2015.0,The Autumn Republic ,"The Autumn Republic (Powder Mage, #3)",eng,4.35,10910,13231,778,38,169,1318,5239,6467,https://images.gr-assets.com/books/1393261950m/20883847.jpg,https://images.gr-assets.com/books/1393261950s/20883847.jpg
7821,13507011,13507011,19058182,38,,,"Sandra Brown, Stephen Lang",2012.0,Low Pressure,Low Pressure,eng,3.86,12076,14894,1353,186,790,3804,6195,3919,https://images.gr-assets.com/books/1396934108m/13507011.jpg,https://images.gr-assets.com/books/1396934108s/13507011.jpg
7825,3124122,3124122,3155467,54,345485793,9780345485790.0,Steve Berry,2008.0,The Charlemagne Pursuit,"The Charlemagne Pursuit (Cotton Malone, #4)",en-US,3.88,12874,14403,799,160,714,3714,5898,3917,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7840,759960,759960,1366476,52,440975344,9780440975340.0,S.E. Hinton,1975.0,Rumble Fish,Rumble Fish,,3.77,14002,14999,746,174,978,4692,5370,3785,https://images.gr-assets.com/books/1320491172m/759960.jpg,https://images.gr-assets.com/books/1320491172s/759960.jpg
7867,23245587,23245587,42788868,17,125004734X,9781250047340.0,Jane Green,2015.0,,Summer Secrets,,3.62,10223,12179,1309,269,936,4015,4877,2082,https://images.gr-assets.com/books/1426128094m/23245587.jpg,https://images.gr-assets.com/books/1426128094s/23245587.jpg
7875,18505836,18505836,19103182,13,62316869,9780062316870.0,Hazel Gaynor,2012.0,,The Girl Who Came Home,eng,3.83,6941,12790,1538,212,802,3359,5016,3401,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7876,16256798,16256798,22300682,36,1885167776,9781885167770.0,"Gary Keller, Jay Papasan",2012.0,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results ,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results,eng,4.17,13388,16617,1424,252,676,2582,5668,7439,https://images.gr-assets.com/books/1362177469m/16256798.jpg,https://images.gr-assets.com/books/1362177469s/16256798.jpg
7885,28802599,28802599,24952557,10,,,"Paul Pen, Simon Bruni",2013.0,,The Light of the Fireflies,en-US,3.76,13815,15048,1743,447,1247,3809,5523,4022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7892,17167572,17167572,21930358,30,006206777X,9780062067780.0,"Terry Pratchett, Stephen Baxter",2013.0,The Long War,"The Long War (The Long Earth, #2)",eng,3.58,11074,14582,1264,264,1310,5100,5499,2409,https://images.gr-assets.com/books/1368422103m/17167572.jpg,https://images.gr-assets.com/books/1368422103s/17167572.jpg
7893,14014,14014,972253,24,886774004,9780886774000.0,Mercedes Lackey,1988.0,Arrow's Fall,"Arrow's Fall (Heralds of Valdemar, #3)",en-US,4.18,17342,17943,272,95,510,3311,6131,7896,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7896,26722820,26722820,45981532,35,778319334,9780778319340.0,Phaedra Patrick,2016.0,The Curious Charms of Arthur Pepper,The Curious Charms of Arthur Pepper,eng,3.91,12080,15467,2820,101,585,3692,7255,3834,https://images.gr-assets.com/books/1456116507m/26722820.jpg,https://images.gr-assets.com/books/1456116507s/26722820.jpg
7901,21437200,21437200,40747882,12,080417072X,9780804170730.0,"Rob Thomas, Jennifer Graham",2015.0,Mr. Kiss and Tell ,"Mr. Kiss and Tell (Veronica Mars, #2)",eng,4.01,12729,15011,1836,58,324,3225,7201,4203,https://images.gr-assets.com/books/1405566768m/21437200.jpg,https://images.gr-assets.com/books/1405566768s/21437200.jpg
7908,26061591,26025992,45949484,19,,,John Sandford,2016.0,,"Extreme Prey (Lucas Davenport, #26)",en-US,4.29,6256,13129,1214,81,232,1556,5241,6019,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7912,25065522,25065522,44749694,17,1101983795,9781101983800.0,Drew Barrymore,2015.0,,Wildflower,en-CA,3.56,12855,14574,1893,447,1524,4851,4910,2842,https://images.gr-assets.com/books/1446537126m/25065522.jpg,https://images.gr-assets.com/books/1446537126s/25065522.jpg
7914,24041443,24041443,43446244,37,055339231X,9780553392320.0,Vanessa Diffenbaugh,2015.0,We Never Asked for Wings,We Never Asked for Wings,eng,3.82,10972,13189,1791,152,617,3469,6173,2778,https://images.gr-assets.com/books/1432153065m/24041443.jpg,https://images.gr-assets.com/books/1432153065s/24041443.jpg
7915,23341894,23341894,26212678,17,1484705270,9781484705280.0,Tamara Ireland Stone,2015.0,Every Last Word,Every Last Word,eng,4.2,19214,20437,3021,419,756,2985,6362,9915,https://images.gr-assets.com/books/1431016937m/23341894.jpg,https://images.gr-assets.com/books/1431016937s/23341894.jpg
7930,17401198,16244754,18281165,26,,,Rachel Abbott,2011.0,Only the Innocent,Only the Innocent (DCI Tom Douglas #1),eng,4.03,4513,13661,695,307,709,2500,4905,5240,https://images.gr-assets.com/books/1361257672m/17401198.jpg,https://images.gr-assets.com/books/1361257672s/17401198.jpg
7932,144793,144793,1808566,52,312983220,9780312983220.0,Matthew Reilly,2001.0,Area 7,"Area 7 (Shane Schofield, #2)",eng,4.08,12024,13212,383,108,492,2578,5086,4948,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7933,20797535,20797535,40138964,19,,,Marcus Sakey,2014.0,A Better World,"A Better World (Brilliance Saga, #2)",eng,4.15,10702,12880,708,80,256,1965,5923,4656,https://images.gr-assets.com/books/1394856007m/20797535.jpg,https://images.gr-assets.com/books/1394856007s/20797535.jpg
7939,19090384,19090384,21910727,13,1625173431,9781625173430.0,Ilona Andrews,2012.0,Clean Sweep,"Clean Sweep (Innkeeper Chronicles, #1)",eng,4.2,16071,21035,1899,211,469,3126,8361,8868,https://images.gr-assets.com/books/1385939257m/19090384.jpg,https://images.gr-assets.com/books/1385939257s/19090384.jpg
7944,16061734,16061734,19176680,30,670025488,9780670025480.0,A.M. Homes,2012.0,May We Be Forgiven,May We Be Forgiven,en-CA,3.66,7545,11953,1750,416,1121,3180,4682,2554,https://images.gr-assets.com/books/1349221581m/16061734.jpg,https://images.gr-assets.com/books/1349221581s/16061734.jpg
7959,56066,56066,2317186,20,60564679,9780060564670.0,Mary Kay Andrews,2006.0,Savannah Breeze,"Savannah Breeze (Weezie and Bebe Mysteries, #2)",eng,4.05,13053,14169,779,81,428,3081,5757,4822,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7974,25200,25200,1796157,109,800871863,9780800871860.0,"Shūsaku Endō, William Johnston",1966.0,沈黙,Silence,eng,4.1,11917,14574,2030,117,587,2534,5828,5508,https://images.gr-assets.com/books/1327991351m/25200.jpg,https://images.gr-assets.com/books/1327991351s/25200.jpg
7979,29072594,29072594,49302622,42,1501141511,9781501141520.0,Bruce Springsteen,2016.0,Born to Run,Born to Run,eng,4.18,14276,17338,2645,352,547,2436,6292,7711,https://images.gr-assets.com/books/1472979089m/29072594.jpg,https://images.gr-assets.com/books/1472979089s/29072594.jpg
7980,23492673,23492673,43082853,20,1476762627,9781476762620.0,Wednesday Martin,2015.0,,Primates of Park Avenue,eng,3.05,9210,11037,1483,833,2199,4481,2639,885,https://images.gr-assets.com/books/1430942586m/23492673.jpg,https://images.gr-assets.com/books/1430942586s/23492673.jpg
7984,25953369,25953369,45855800,48,62363603,9780062363600.0,Margot Lee Shetterly,2016.0,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,eng,3.92,19947,25212,4211,497,1461,5611,9595,8048,https://images.gr-assets.com/books/1481844518m/25953369.jpg,https://images.gr-assets.com/books/1481844518s/25953369.jpg
7993,28698036,28698036,48896020,5,,,Brandon Sanderson,2016.0,Mistborn: Secret History,"Secret History (Mistborn, #3.5)",eng,4.38,12796,13424,1081,30,191,1573,4535,7095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7994,952,952,5166,35,1881273652,9781881273650.0,"Gary Chapman, D. Ross Campbell",1995.0,The Five Love Languages of Children,The Five Love Languages of Children,,4.21,9744,12513,1329,97,350,1998,4476,5592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8005,21457243,21457243,40771712,15,045146527X,9780451465280.0,Anne Bishop,2015.0,Vision in Silver ,"Vision in Silver (The Others, #3)",eng,4.27,15605,18756,1979,85,424,2504,6980,8763,https://images.gr-assets.com/books/1404354570m/21457243.jpg,https://images.gr-assets.com/books/1404354570s/21457243.jpg
8009,1219954,1219954,1208431,19,60594772,9780060594770.0,Iris Rainer Dart,1985.0,Beaches,Beaches,eng,4.14,12362,12670,179,149,514,2356,4088,5563,https://images.gr-assets.com/books/1490973062m/1219954.jpg,https://images.gr-assets.com/books/1490973062s/1219954.jpg
8020,28204534,28204534,49449510,13,1632156741,9781632156750.0,"Brian K. Vaughan, Cliff Chiang, Matthew Wilson",2016.0,The Paper Girls - Vol 1,"Paper Girls, Vol. 1 (Paper Girls, #1)",eng,3.87,23858,24217,2694,987,1235,5089,9546,7360,https://images.gr-assets.com/books/1458578587m/28204534.jpg,https://images.gr-assets.com/books/1458578587s/28204534.jpg
8029,20174424,20174424,28030792,20,080413717X,9780804137170.0,Robert Jackson Bennett,2014.0,City of Stairs,"City of Stairs (The Divine Cities, #1)",eng,4.13,11863,14286,1989,209,446,2103,6096,5432,https://images.gr-assets.com/books/1394545220m/20174424.jpg,https://images.gr-assets.com/books/1394545220s/20174424.jpg
8033,21025,21025,22212,48,60938110,9780060938120.0,"Irvin D. Yalom, Nicola Ferguson",2001.0,The Gift of Therapy: An Open Letter to a New Generation of Therapists and Their Patients,The Gift of Therapy: An Open Letter to a New Generation of Therapists and Their Patients,,4.22,9569,10817,384,161,354,1554,3600,5148,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8043,26721568,26721568,43959628,25,373212054,9780373212060.0,Jennifer L. Armentrout,2016.0,The Problem with Forever,The Problem with Forever,eng,4.0,17394,20553,3257,340,1143,4070,7525,7475,https://images.gr-assets.com/books/1452349399m/26721568.jpg,https://images.gr-assets.com/books/1452349399s/26721568.jpg
8044,28686840,28686840,48860979,32,385755929,9780385755920.0,Jennifer Niven,2016.0,Holding Up the Universe,Holding Up the Universe,eng,3.93,19504,23681,4068,367,1321,5240,9441,7312,https://images.gr-assets.com/books/1463377718m/28686840.jpg,https://images.gr-assets.com/books/1463377718s/28686840.jpg
8056,12254379,12254379,18525322,59,,,"Haruki Murakami, Jay Rubin",2009.0,1Q84 Books 1-2,"1Q84 #1-2 (1Q84, #1-2)",eng,4.07,8342,12788,1130,196,588,2153,5079,4772,https://images.gr-assets.com/books/1327925087m/12254379.jpg,https://images.gr-assets.com/books/1327925087s/12254379.jpg
8063,24859245,24859245,44290391,16,,,Rachel Abbott,2015.0,,"Stranger Child (DCI Tom Douglas, #4)",eng,4.18,11856,13541,690,199,463,2010,4843,6026,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8065,27213163,27213163,47255158,18,62359983,9780062359990.0,Jacqueline Woodson,2016.0,Another Brooklyn,Another Brooklyn,eng,3.87,13176,14800,2480,262,859,3372,6333,3974,https://images.gr-assets.com/books/1491253077m/27213163.jpg,https://images.gr-assets.com/books/1491253077s/27213163.jpg
8081,190999,190999,348798,60,20248717,9780020248710.0,Clifford D. Simak,1963.0,Way Station,Way Station,eng,4.03,12087,15116,725,176,573,3228,5802,5337,https://images.gr-assets.com/books/1326490682m/190999.jpg,https://images.gr-assets.com/books/1326490682s/190999.jpg
8095,6647312,6647312,6841835,65,1416985794,9781416985790.0,"Janne Teller, Martin Aitken",2000.0,Intet,Nothing,eng,3.76,9290,14823,2333,753,1367,3181,4863,4659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8096,26581,26581,3470,11,452156610,9780452156620.0,"A.N. Roquelaure, Anne Rice",1983.0,Sleeping Beauty Box Set,Sleeping Beauty Box Set,eng,3.98,9850,11848,307,625,841,2114,2797,5471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8102,25337081,25337081,45073734,25,399170898,9780399170900.0,J.D. Robb,2016.0,Brotherhood in Death,"Brotherhood in Death (In Death, #42)",eng,4.35,9041,15189,1466,145,307,1726,4923,8088,https://images.gr-assets.com/books/1439226052m/25337081.jpg,https://images.gr-assets.com/books/1439226052s/25337081.jpg
8103,176788,176788,2612,25,886773776,9780886773780.0,Mercedes Lackey,1987.0,"Arrow's Flight (Heralds of Valdemar, #2)","Arrow's Flight (Heralds of Valdemar, #2)",eng,4.13,17226,17884,274,76,565,3615,6284,7344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8105,23341862,23341862,42901339,11,1455554596,9781455554590.0,Sarah Hepola,2015.0,Blackout: Remembering the Things I Drank to Forget,Blackout: Remembering the Things I Drank to Forget,eng,3.96,9165,11756,1235,185,471,2512,5030,3558,https://images.gr-assets.com/books/1423750824m/23341862.jpg,https://images.gr-assets.com/books/1423750824s/23341862.jpg
8106,13003565,13003565,16102896,30,399256202,9780399256200.0,John Flanagan,2012.0,The Invaders,"The Invaders (Brotherband Chronicles, #2)",eng,4.4,13040,14222,494,74,198,1502,4593,7855,https://images.gr-assets.com/books/1327983041m/13003565.jpg,https://images.gr-assets.com/books/1327983041s/13003565.jpg
8108,27419654,27419654,46188959,6,,,Joe Hart,2016.0,,"The Last Girl (The Dominion Trilogy, #1)",en-CA,3.77,14487,15006,1244,440,1150,3837,5508,4071,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8112,763429,763429,13328482,4,1582408254,9781582408260.0,"Robert Kirkman, Charlie Adlard, Cliff Rathburn, Rus Wooton",2007.0,The Walking Dead. Book Three,"The Walking Dead, Book Three (The Walking Dead #25-36)",eng,4.43,12384,12469,431,54,172,1230,3938,7075,https://images.gr-assets.com/books/1426446934m/763429.jpg,https://images.gr-assets.com/books/1426446934s/763429.jpg
8116,25005214,25005214,44676143,10,62422960,9780062422960.0,Victoria Aveyard,2015.0,Queen Song,"Queen Song (Red Queen, #0.1)",,3.74,12436,13562,1076,746,921,3569,4267,4059,https://images.gr-assets.com/books/1437677533m/25005214.jpg,https://images.gr-assets.com/books/1437677533s/25005214.jpg
8126,127712,127712,3870,32,99453452,9780099453450.0,Stephen Hunter,1993.0,Point of Impact,"Point of Impact (Bob Lee Swagger, #1)",eng,4.26,10318,12092,589,133,265,1463,4666,5565,https://images.gr-assets.com/books/1315656617m/127712.jpg,https://images.gr-assets.com/books/1315656617s/127712.jpg
8138,27864391,27864391,83062,62,,9781474601570.0,David Ebershoff,2000.0,The Danish Girl,The Danish Girl,eng,3.74,8292,13984,1700,239,927,4006,5842,2970,https://images.gr-assets.com/books/1451790312m/27864391.jpg,https://images.gr-assets.com/books/1451790312s/27864391.jpg
8142,45106,45106,2469,27,60757639,9780060757630.0,Robin Hobb,2006.0,Forest Mage,"Forest Mage (Soldier Son, #2)",en-US,3.35,11953,13542,404,750,2104,4570,3850,2268,https://images.gr-assets.com/books/1446012746m/45106.jpg,https://images.gr-assets.com/books/1446012746s/45106.jpg
8145,29104680,29104680,49343156,5,,,Penelope Douglas,2016.0,Punk 57,Punk 57,,4.22,12748,16703,2026,260,626,2224,5648,7945,https://images.gr-assets.com/books/1466189204m/29104680.jpg,https://images.gr-assets.com/books/1466189204s/29104680.jpg
8157,160848,160848,1475550,22,1582404976,9781582404970.0,"Mark Millar, J.G. Jones, Brian K. Vaughan",2005.0,Wanted,Wanted,,3.71,11462,11828,504,695,1102,2797,3535,3699,https://images.gr-assets.com/books/1355855954m/160848.jpg,https://images.gr-assets.com/books/1355855954s/160848.jpg
8166,23503361,23503361,43085307,19,812995228,9780812995220.0,Julia Pierpont,2015.0,Parmi les dix milliers de choses,Among the Ten Thousand Things,eng,2.84,8458,9713,1317,1083,2630,3554,1658,788,https://images.gr-assets.com/books/1464907467m/23503361.jpg,https://images.gr-assets.com/books/1464907467s/23503361.jpg
8182,12878300,12878300,18031309,16,307730697,9780307730700.0,Eric Blehm,2012.0,,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,,4.53,7793,10382,1220,95,183,797,2312,6995,https://images.gr-assets.com/books/1351386173m/12878300.jpg,https://images.gr-assets.com/books/1351386173s/12878300.jpg
8184,20890479,20890479,39861474,42,385682824,9780385682820.0,Rachel Joyce,2014.0,The Love Song of Miss Queenie Hennessy,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)",eng,4.04,10730,14102,2450,164,549,2663,5956,4770,https://images.gr-assets.com/books/1403202599m/20890479.jpg,https://images.gr-assets.com/books/1403202599s/20890479.jpg
8187,4808763,4808763,4873881,12,1884214495,9781884214490.0,"Isaac Asimov, Bob E. Flick, Jim Gallant",1956.0,The Last Question (When the World Ends),The Last Question,eng,4.58,11762,12651,760,50,146,819,3039,8597,https://images.gr-assets.com/books/1274107046m/4808763.jpg,https://images.gr-assets.com/books/1274107046s/4808763.jpg
8193,17934521,17934521,25206775,33,1250039819,9781250039810.0,Nickolas Butler,2014.0,Shotgun Lovesongs,Shotgun Lovesongs,eng,3.78,9878,11717,1891,153,756,3183,5104,2521,https://images.gr-assets.com/books/1396818566m/17934521.jpg,https://images.gr-assets.com/books/1396818566s/17934521.jpg
8195,106882,106882,1770059,55,375435484,9780375435480.0,Mireille Guiliano,2004.0,French Women Don't Get Fat,French Women Don't Get Fat: The Secret of Eating for Pleasure,eng,3.48,10584,13111,1574,387,1610,4653,4224,2237,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8198,22693231,22693231,26634437,34,62311115,9780062311120.0,Greg Iles,2015.0,The Bone Tree,The Bone Tree,en-US,4.18,8055,12399,1484,185,438,1745,4643,5388,https://images.gr-assets.com/books/1421259645m/22693231.jpg,https://images.gr-assets.com/books/1421259645s/22693231.jpg
8200,13105527,13105527,18278582,5,1926760689,9781926760680.0,"pleasefindthis, Iain S. Thomas, Jon Ellis",2011.0,I Wrote This For You,I Wrote This For You,eng,4.17,11533,12796,1212,372,673,1869,3403,6479,https://images.gr-assets.com/books/1413756174m/13105527.jpg,https://images.gr-assets.com/books/1413756174s/13105527.jpg
8205,29991719,29991719,50395229,8,,,Emma Chase,2016.0,Royally Screwed,"Royally Screwed (Royally, #1)",eng,4.11,15906,19263,2374,235,782,3288,7374,7584,https://images.gr-assets.com/books/1463068765m/29991719.jpg,https://images.gr-assets.com/books/1463068765s/29991719.jpg
8215,16341,16341,2969715,192,7120842,9780007120840.0,Agatha Christie,1942.0,The Moving Finger,"The Moving Finger (Miss Marple, #4)",en-GB,3.84,15142,18483,1063,125,855,5508,7365,4630,https://images.gr-assets.com/books/1396227246m/16341.jpg,https://images.gr-assets.com/books/1396227246s/16341.jpg
8223,6449422,6449422,44798125,67,4103534230,9784103534240.0,Haruki Murakami,2009.0,1Q84 Book 2 [Ichi-kyū-hachi-yon],"1Q84 BOOK 2 (1Q84, #2)",jpn,4.04,9668,12598,680,123,506,2418,5299,4252,https://images.gr-assets.com/books/1329955515m/6449422.jpg,https://images.gr-assets.com/books/1329955515s/6449422.jpg
8227,17934385,17934385,25142244,14,312591845,9780312591850.0,Jane Green,2014.0,,Tempting Fate,eng,3.59,9882,12253,1435,397,1156,3844,4506,2350,https://images.gr-assets.com/books/1386626870m/17934385.jpg,https://images.gr-assets.com/books/1386626870s/17934385.jpg
8255,23453099,23453099,43014905,28,1594206627,9781594206630.0,Ottessa Moshfegh,2015.0,Eileen,Eileen,eng,3.38,10460,13919,2289,671,1878,4671,4824,1875,https://images.gr-assets.com/books/1479545528m/23453099.jpg,https://images.gr-assets.com/books/1479545528s/23453099.jpg
8258,18594594,18594594,26341000,41,345547497,9780345547490.0,Karin Slaughter,2014.0,Cop Town,Cop Town,eng,3.88,10660,13997,1704,274,780,3299,5612,4032,https://images.gr-assets.com/books/1384822680m/18594594.jpg,https://images.gr-assets.com/books/1384822680s/18594594.jpg
8265,23299512,23299512,42855493,22,62380877,9780062380880.0,Victoria Schwab,2016.0,This Savage Song,"This Savage Song (Monsters of Verity, #1)",eng,4.14,17210,22459,5057,185,662,3593,9472,8547,https://images.gr-assets.com/books/1445529989m/23299512.jpg,https://images.gr-assets.com/books/1445529989s/23299512.jpg
8268,17838528,17838528,24961929,18,1481404547,9781481404550.0,Morgan Matson,2016.0,The Unexpected Everything,The Unexpected Everything,eng,4.07,18752,20475,4074,234,778,3731,8374,7358,https://images.gr-assets.com/books/1443203227m/17838528.jpg,https://images.gr-assets.com/books/1443203227s/17838528.jpg
8274,29008738,29008738,49250534,9,1533134138,9781533134130.0,Amy Harmon,2016.0,The Bird and the Sword,"The Bird and the Sword (The Bird and the Sword Chronicles, #1)",eng,4.29,11705,15905,2447,142,536,2009,5152,8066,https://images.gr-assets.com/books/1462457112m/29008738.jpg,https://images.gr-assets.com/books/1462457112s/29008738.jpg
8278,6688087,6688087,5851700,41,547229895,9780547229900.0,Elly Griffiths,2009.0,The Crossing Places,"The Crossing Places (Ruth Galloway, #1)",en-GB,3.87,12427,15671,1802,188,689,3967,6974,3853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8282,29430788,29430788,49695344,14,1476799202,9781476799210.0,Alice Hoffman,2017.0,,Faithful,eng,4.02,12442,15377,2481,159,533,2807,7173,4705,https://images.gr-assets.com/books/1478771334m/29430788.jpg,https://images.gr-assets.com/books/1478771334s/29430788.jpg
8299,18108795,18078028,25384470,15,,,Lee Child,2013.0,High Heat,High Heat (Jack Reacher #17.5),eng,3.93,4842,13153,682,211,709,3092,4919,4222,https://images.gr-assets.com/books/1467986444m/18108795.jpg,https://images.gr-assets.com/books/1467986444s/18108795.jpg
8304,18404093,18404093,26037952,14,1250019699,9781250019690.0,Mary Kay Andrews,2014.0,Save the Date,Save the Date,eng,3.87,11080,12612,1158,202,632,3229,5133,3416,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8309,539282,539282,60745,17,452264014,9780452264010.0,August Wilson,1986.0,Fences (The Century Cycle #6),Fences (The Century Cycle #6),eng,3.84,11991,12834,882,269,943,3198,4640,3784,https://images.gr-assets.com/books/1481833774m/539282.jpg,https://images.gr-assets.com/books/1481833774s/539282.jpg
8311,25663717,25663717,45486674,8,1250076927,9781250076920.0,Lynda Cohen Loigman,2016.0,The Two-Family House,The Two-Family House,eng,3.94,9395,13320,1695,136,611,2976,5847,3750,https://images.gr-assets.com/books/1479207044m/25663717.jpg,https://images.gr-assets.com/books/1479207044s/25663717.jpg
8314,18693753,18693753,26732116,28,670016381,9780670016390.0,Elizabeth Little,2014.0,Dear Daughter,Dear Daughter,eng,3.44,10004,11822,1452,562,1439,3924,4036,1861,https://images.gr-assets.com/books/1395618683m/18693753.jpg,https://images.gr-assets.com/books/1395618683s/18693753.jpg
8315,23745189,22833921,42386247,5,,,Carrie Anne Noble,2015.0,The Mermaid's Sister,The Mermaid's Sister,en-US,3.64,6221,11664,1432,302,1080,3643,4081,2558,https://images.gr-assets.com/books/1421800056m/23745189.jpg,https://images.gr-assets.com/books/1421800056s/23745189.jpg
8318,6045456,6045456,6221043,64,446402400,9780446402410.0,Tom Rob Smith,2009.0,The Secret Speech,"The Secret Speech (Leo Demidov, #2)",eng,3.78,9880,12967,1238,150,655,3738,5741,2683,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
